Demand,Total parts,Parts per hour,VA Time,Drilling Waiting Time,Milling Waiting Time,Assembly Waiting Time,Drilling Util,Milling Util,Assembly Util,,,,,,,,,,,,
12,9920,413,8.993881,206.32355,0.00025,235.447881,0.998875,0.7454,0.996025,,,,,,,,,,,,
11,6734,281,9.009641,11.2296,0.000147,224.010715,0.936096,0.700418,0.995843,,,,,,,,,,,,
6,6383,266,8.999874,8.116772,0.000081,156.646665,0.877351,0.659841,0.99607,,,,,,,,,,,,
7,922,38,8.98616,0,0,0.000409,0.128004,0.095974,0.190448,,,,,,,,,,,,
18,9920,413,8.995533,175.812686,0.000021,233.376247,0.996975,0.743865,0.995245,,,,,,,,,,,,
10,4860,203,9.006008,1.773344,0.000057,34.500259,0.675375,0.504653,0.989269,,,,,,,,,,,,
6,3012,126,9.006453,0.326631,0.000006,1.080676,0.419369,0.311769,0.622674,,,,,,,,,,,,
6,2445,102,9.002357,0.076867,0,0.394415,0.339897,0.25353,0.508741,,,,,,,,,,,,
17,8873,370,9.005848,151.376521,0.000141,236.666436,0.999999,0.749168,0.996048,,,,,,,,,,,,
5,4293,179,8.996146,1.164926,0.000076,17.493061,0.595968,0.446334,0.882278,,,,,,,,,,,,
4,1948,81,9.009493,0.074039,0,0.253818,0.270856,0.20141,0.403958,,,,,,,,,,,,
17,7395,308,8.996212,71.754398,0.000233,234.738024,0.994653,0.746281,0.993094,,,,,,,,,,,,
12,5676,237,8.989883,3.014079,0.00012,92.428388,0.784436,0.58848,0.993636,,,,,,,,,,,,
8,3465,144,8.995518,0.433164,0,2.23859,0.478684,0.35969,0.718388,,,,,,,,,,,,
1,519,22,8.948447,0,0,0,0.071915,0.053443,0.107416,,,,,,,,,,,,
2,872,36,9.022545,0,0,0.00206,0.121219,0.089961,0.180674,,,,,,,,,,,,
9,3108,130,8.987528,0.23526,0,1.213059,0.431845,0.323002,0.644546,,,,,,,,,,,,
2,970,40,9.003245,0,0,0,0.134752,0.101355,0.201425,,,,,,,,,,,,
11,5148,215,9.005667,3.7196,0.000106,92.719821,0.717751,0.533787,0.989453,,,,,,,,,,,,
4,6773,282,9.001688,12.944813,0.000188,211.10407,0.931523,0.697576,0.996197,,,,,,,,,,,,
2,4800,200,9.010771,2.243948,0.000022,17.180285,0.66859,0.497083,0.982269,,,,,,,,,,,,
2,10020,418,9.000074,218.578455,0.000027,231.319778,0.994711,0.746038,0.995164,,,,,,,,,,,,
3,6500,271,9.008187,8.384279,0.000134,188.175714,0.903257,0.67512,0.98754,,,,,,,,,,,,
12,5868,245,8.992256,7.287882,0.000114,101.919893,0.813454,0.612875,0.984481,,,,,,,,,,,,
5,4480,187,9.007088,1.555982,0.000039,17.935612,0.621409,0.465763,0.929772,,,,,,,,,,,,
10,5520,230,8.981103,3.753078,0.000129,86.458117,0.761044,0.567273,0.987437,,,,,,,,,,,,
17,8245,344,9.013989,97.060711,0.000037,241.744029,0.999999,0.745692,0.99602,,,,,,,,,,,,
7,3856,161,9.003763,0.698173,0.000046,4.217584,0.535353,0.401559,0.800394,,,,,,,,,,,,
13,6877,287,9.001395,12.552872,0.000031,213.763756,0.95606,0.712436,0.995916,,,,,,,,,,,,
2,948,40,9.010258,0,0,0,0.131768,0.098308,0.194724,,,,,,,,,,,,
13,3556,148,9.011726,0.334823,0,1.357296,0.491666,0.369137,0.731398,,,,,,,,,,,,
8,4401,183,8.997086,1.005437,0.000022,7.248241,0.610865,0.455773,0.910951,,,,,,,,,,,,
11,5291,220,8.971501,3.187934,0.000036,83.006069,0.730462,0.550814,0.996008,,,,,,,,,,,,
12,5412,226,8.990004,4.905894,0.000086,133.758242,0.75027,0.562514,0.953917,,,,,,,,,,,,
9,4311,180,8.996461,1.065436,0.000038,8.891989,0.593789,0.44555,0.885852,,,,,,,,,,,,
12,5496,229,8.980312,3.810617,0.000101,102.015034,0.761195,0.568537,0.994633,,,,,,,,,,,,
7,7808,325,8.9871,76.943641,0.000076,230.077265,0.992295,0.743115,0.996131,,,,,,,,,,,,
17,8007,334,9.006789,85.081789,0.000065,237.79975,0.999999,0.748749,0.996163,,,,,,,,,,,,
4,5967,249,8.99478,5.358687,0.000029,151.196514,0.827371,0.62127,0.995885,,,,,,,,,,,,
19,10811,450,8.988762,231.880889,0.000084,234.221643,0.99853,0.745829,0.995996,,,,,,,,,,,,
2,6825,284,9.020463,14.455516,0.000089,204.758732,0.951008,0.710008,0.99381,,,,,,,,,,,,
15,7410,309,8.999458,30.74789,0.000051,233.784452,0.999999,0.744901,0.996145,,,,,,,,,,,,
19,7984,333,8.986275,60.443242,0.000138,222.186185,0.985575,0.737963,0.995959,,,,,,,,,,,,
4,922,38,8.974694,0,0,0,0.12755,0.095769,0.190093,,,,,,,,,,,,
14,1002,42,9.007169,0,0,0.000869,0.139292,0.104061,0.207639,,,,,,,,,,,,
15,7095,296,8.997153,12.965459,0.000059,208.806089,0.963405,0.722056,0.996218,,,,,,,,,,,,
17,7425,309,9.012139,65.09358,0.000111,199.507229,0.956965,0.715474,0.985679,,,,,,,,,,,,
19,8816,367,8.990119,131.781645,0.000014,235.234869,0.999422,0.745276,0.995961,,,,,,,,,,,,
7,3353,140,8.997183,0.368167,0,1.455626,0.463692,0.346365,0.686269,,,,,,,,,,,,
4,5628,235,9.022916,2.671552,0.000029,87.217577,0.779836,0.583487,0.995638,,,,,,,,,,,,
18,7830,326,9.017139,37.685343,0.000002,232.516676,0.996271,0.745056,0.994875,,,,,,,,,,,,
10,5140,214,9.009084,1.65096,0.000038,51.604846,0.71493,0.533907,0.989103,,,,,,,,,,,,
5,7922,330,9.004193,75.642573,0.000124,214.989399,0.980878,0.734852,0.995343,,,,,,,,,,,,
9,8874,370,8.995808,127.696458,0.000142,238.435177,0.999856,0.749281,0.996218,,,,,,,,,,,,
2,1036,43,9.017566,0,0,0.000669,0.143952,0.107996,0.215969,,,,,,,,,,,,
19,3206,134,8.994079,0.435952,0.000099,1.681143,0.44316,0.331751,0.663593,,,,,,,,,,,,
10,7632,318,8.988938,46.636616,0.000032,229.064838,0.992854,0.74233,0.995728,,,,,,,,,,,,
8,3768,157,9.013311,0.573154,0.000008,2.046866,0.522763,0.389864,0.776246,,,,,,,,,,,,
9,9329,389,8.994212,149.127914,0.000052,227.303922,0.993932,0.745409,0.996058,,,,,,,,,,,,
15,7125,297,9.015847,19.564662,0.000033,200.136782,0.968399,0.723428,0.995144,,,,,,,,,,,,
12,6342,264,9.005479,8.961053,0.000044,165.773111,0.881329,0.65683,0.994799,,,,,,,,,,,,
16,7792,325,8.982714,69.551184,0.000042,219.877723,0.973007,0.731912,0.981804,,,,,,,,,,,,
16,3944,164,9.00676,0.778099,0.000124,4.704911,0.547606,0.40815,0.813965,,,,,,,,,,,,
11,1311,55,9.001973,0.001517,0,0.024876,0.182054,0.13507,0.270621,,,,,,,,,,,,
16,7824,326,9.00046,78.692798,0.000064,217.122062,0.984281,0.73716,0.995879,,,,,,,,,,,,
9,2330,97,9.007195,0.047984,0,0.295674,0.322762,0.242128,0.487094,,,,,,,,,,,,
19,9139,381,9.00767,158.047803,0.000087,235.29436,0.995398,0.745894,0.994178,,,,,,,,,,,,
17,8296,346,9.00706,100.949346,0.00002,217.711325,0.980196,0.736637,0.990945,,,,,,,,,,,,
18,8352,348,9.011886,153.065028,0.000079,240.654408,0.999999,0.748173,0.996056,,,,,,,,,,,,
4,7728,322,8.988768,62.667518,0.00006,232.4985,0.993444,0.745754,0.995012,,,,,,,,,,,,
10,4720,197,8.988809,1.757144,0.000125,21.840298,0.656558,0.490137,0.975412,,,,,,,,,,,,
19,9766,407,9.003965,195.658815,0.000072,238.646272,0.999918,0.74927,0.996021,,,,,,,,,,,,
15,7120,297,9.016689,25.687585,0.000071,211.499921,0.974606,0.728951,0.996093,,,,,,,,,,,,
4,7266,303,9.009119,34.910124,0.000105,221.322527,0.976833,0.73029,0.99123,,,,,,,,,,,,
16,3290,137,9.026595,0.370693,0,1.694193,0.457617,0.343556,0.685369,,,,,,,,,,,,
12,7648,319,8.980812,69.512781,0.000034,238.026087,0.999637,0.747365,0.995963,,,,,,,,,,,,
1,477,20,9.000371,0,0,0,0.066493,0.050114,0.098201,,,,,,,,,,,,
6,7028,293,9.003673,14.780124,0.000053,217.151799,0.960239,0.718357,0.996178,,,,,,,,,,,,
19,8960,373,8.993639,154.015876,0.000074,236.440491,0.999241,0.747649,0.996222,,,,,,,,,,,,
2,986,41,9.023728,0,0,0.002673,0.137728,0.10246,0.204365,,,,,,,,,,,,
12,5664,236,8.998819,5.152799,0.000143,87.023345,0.787332,0.589447,0.991609,,,,,,,,,,,,
17,952,40,8.996631,0,0,0,0.132874,0.098181,0.197724,,,,,,,,,,,,
3,1332,56,8.986499,0.001178,0,0.024664,0.185335,0.137774,0.275514,,,,,,,,,,,,
4,1808,75,9.01723,0.018183,0,0.146138,0.252405,0.188097,0.372147,,,,,,,,,,,,
20,1948,81,9.0269,0.008246,0,0.074523,0.271529,0.203278,0.405455,,,,,,,,,,,,
18,3346,139,8.990197,0.315476,0.000018,1.234651,0.464259,0.347549,0.693467,,,,,,,,,,,,
4,1868,78,9.009167,0.046302,0,0.217337,0.259877,0.194751,0.388268,,,,,,,,,,,,
7,3234,135,8.996351,0.415698,0,1.551548,0.448094,0.336195,0.670611,,,,,,,,,,,,
8,4192,175,8.982968,0.904193,0.000015,13.730447,0.580291,0.435851,0.86941,,,,,,,,,,,,
15,2754,115,8.99183,0.145708,0,0.663896,0.380841,0.285484,0.572759,,,,,,,,,,,,
8,3888,162,8.996882,0.73845,0.000001,3.603895,0.540441,0.402588,0.806653,,,,,,,,,,,,
14,1542,64,9.014414,0.000249,0,0.01231,0.214758,0.160143,0.320599,,,,,,,,,,,,
4,1908,80,8.99176,0.012557,0,0.098093,0.265665,0.19751,0.393127,,,,,,,,,,,,
14,6594,275,8.991113,8.819633,0.000073,175.606226,0.913665,0.681222,0.995307,,,,,,,,,,,,
5,2480,103,9.010053,0.051281,0,0.339191,0.344878,0.257125,0.512617,,,,,,,,,,,,
18,8838,368,8.996059,127.7316,0.000063,229.113306,0.994506,0.744035,0.99593,,,,,,,,,,,,
17,8041,335,9.004188,94.516071,0,236.999368,0.999999,0.747434,0.996227,,,,,,,,,,,,
11,7974,332,8.996952,60.25152,0.000022,235.658055,0.995011,0.74678,0.996035,,,,,,,,,,,,
9,4338,181,8.998138,1.056916,0.000054,6.279327,0.603521,0.450305,0.885128,,,,,,,,,,,,
3,5700,238,9.000659,4.075929,0.000096,94.587853,0.785599,0.587686,0.992384,,,,,,,,,,,,
9,4338,181,9.015259,1.325002,0.000015,8.683749,0.603445,0.450221,0.884935,,,,,,,,,,,,
6,504,21,9.042263,0,0,0,0.07029,0.052426,0.106074,,,,,,,,,,,,
3,1503,63,8.995321,0.003646,0,0.067584,0.207746,0.155236,0.312648,,,,,,,,,,,,
9,4293,179,8.989035,1.463506,0,16.823227,0.593824,0.443634,0.884731,,,,,,,,,,,,
20,7956,332,8.992541,91.307635,0.000208,228.240028,0.990657,0.74153,0.996098,,,,,,,,,,,,
18,9054,377,9.002101,122.333989,0.000073,238.384926,0.999801,0.747952,0.996147,,,,,,,,,,,,
18,7938,331,8.98958,67.194337,0.000095,239.355415,0.999999,0.748256,0.99617,,,,,,,,,,,,
16,6398,267,9.002404,6.479252,0.000017,185.383476,0.879692,0.658086,0.993851,,,,,,,,,,,,
20,10380,433,9.001685,243.733621,0.000135,238.64348,0.999285,0.750232,0.995937,,,,,,,,,,,,
11,1972,82,8.960336,0.004953,0,0.086992,0.272076,0.204907,0.406892,,,,,,,,,,,,
2,976,41,9.0061,0,0,0.003736,0.136412,0.100003,0.201149,,,,,,,,,,,,
10,8080,337,9.00616,91.806778,0.000078,228.163851,0.993148,0.744403,0.996086,,,,,,,,,,,,
13,3640,152,8.996807,0.63821,0.000082,3.68127,0.504889,0.379543,0.757872,,,,,,,,,,,,
18,1530,64,9.001631,0.001069,0,0.033444,0.211848,0.15836,0.315675,,,,,,,,,,,,
6,3458,144,8.992666,0.497055,0,2.166715,0.479699,0.356094,0.707159,,,,,,,,,,,,
15,7875,328,9.007393,68.157345,0.000033,230.378519,0.993142,0.742327,0.995955,,,,,,,,,,,,
8,9380,391,9.005699,169.430309,0.000066,238.796359,0.999999,0.747766,0.995999,,,,,,,,,,,,
13,3888,162,9.014479,0.676353,0,4.088087,0.536986,0.399957,0.802761,,,,,,,,,,,,
3,6734,281,8.999175,13.603812,0.000049,212.311344,0.934279,0.698075,0.99085,,,,,,,,,,,,
6,7259,302,9.006862,51.999725,0.000083,215.245388,0.978338,0.732628,0.995995,,,,,,,,,,,,
10,4720,197,8.978274,1.701632,0,16.247175,0.651102,0.485996,0.94613,,,,,,,,,,,,
12,6144,256,8.999299,4.510898,0.000099,126.768562,0.846966,0.633395,0.99469,,,,,,,,,,,,
10,4900,204,9.023341,1.661472,0.000065,36.330218,0.680355,0.51074,0.987564,,,,,,,,,,,,
8,3374,141,9.003518,0.3349,0,1.397404,0.467645,0.351046,0.699201,,,,,,,,,,,,
10,4972,207,9.036539,1.928741,0.000023,44.433533,0.691667,0.519012,0.995953,,,,,,,,,,,,
9,4374,182,8.969373,1.123298,0.000008,6.792292,0.605188,0.453926,0.892268,,,,,,,,,,,,
8,3832,160,8.995559,0.619577,0.000058,3.067218,0.532074,0.397367,0.784147,,,,,,,,,,,,
8,1419,59,9.013154,0,0,0.02707,0.196485,0.147645,0.296259,,,,,,,,,,,,
3,1569,65,9.010302,0.001773,0,0.040409,0.218473,0.162703,0.326099,,,,,,,,,,,,
9,9010,375,8.988276,140.081043,0.000001,235.550685,0.995832,0.744176,0.992973,,,,,,,,,,,,
4,1976,82,8.985605,0.027874,0,0.162675,0.273336,0.204411,0.409391,,,,,,,,,,,,
8,3592,150,8.974294,0.810337,0.000014,3.27206,0.497477,0.372444,0.739877,,,,,,,,,,,,
1,494,21,9.017771,0,0,0,0.068911,0.051266,0.103237,,,,,,,,,,,,
18,2340,98,9.015432,0.058998,0,0.314205,0.325158,0.242708,0.485839,,,,,,,,,,,,
10,4900,204,8.985197,1.938283,0.000003,32.706499,0.675801,0.504886,0.988623,,,,,,,,,,,,
13,5456,227,9.001652,3.25459,0.000054,74.865544,0.754836,0.565015,0.988289,,,,,,,,,,,,
18,8964,374,8.999749,173.677354,0.000021,232.184785,0.997172,0.743914,0.995551,,,,,,,,,,,,
2,978,41,9.01267,0,0,0.000118,0.136611,0.101624,0.203202,,,,,,,,,,,,
14,2340,98,9.009794,0.070068,0,0.355417,0.325204,0.242474,0.485011,,,,,,,,,,,,
12,2012,84,8.992131,0.025898,0,0.15902,0.277179,0.209212,0.416634,,,,,,,,,,,,
8,8245,344,8.99405,106.453455,0.000101,212.77748,0.980526,0.732321,0.993553,,,,,,,,,,,,
6,9240,385,8.984187,111.452511,0.000037,226.918764,0.991799,0.739767,0.996105,,,,,,,,,,,,
3,1308,55,9.017444,0,0,0.026945,0.18247,0.135759,0.271561,,,,,,,,,,,,
8,7650,319,9.024699,54.228828,0.000065,215.329093,0.976092,0.732967,0.990427,,,,,,,,,,,,
10,4940,206,8.992451,1.834845,0.000001,20.114644,0.682481,0.509067,0.981047,,,,,,,,,,,,
19,9500,396,9.011516,170.097238,0.000101,233.508762,0.99489,0.74531,0.996038,,,,,,,,,,,,
16,7136,297,8.99191,20.653393,0.000081,211.813894,0.969283,0.724696,0.993009,,,,,,,,,,,,
17,8398,350,8.990941,103.570103,0.000139,231.636714,0.994908,0.746697,0.99583,,,,,,,,,,,,
16,9306,388,8.992098,178.159089,0.000118,217.889381,0.986799,0.738618,0.995892,,,,,,,,,,,,
18,9558,398,9.007479,199.390925,0.000011,235.371393,0.999999,0.743945,0.99613,,,,,,,,,,,,
19,6706,279,9.001141,8.121261,0.000099,190.824088,0.929173,0.695607,0.995906,,,,,,,,,,,,
6,2694,112,8.984724,0.250653,0,0.699516,0.371835,0.280417,0.557212,,,,,,,,,,,,
4,1736,72,8.989179,0.00857,0,0.100385,0.239687,0.180586,0.359469,,,,,,,,,,,,
7,2455,102,9.018736,0.057816,0,0.529082,0.340354,0.254198,0.510598,,,,,,,,,,,,
7,3290,137,9.005696,0.356572,0,1.160528,0.456018,0.342821,0.6807,,,,,,,,,,,,
20,8854,369,8.99622,131.022005,0.000037,232.735299,0.996034,0.747157,0.996161,,,,,,,,,,,,
3,1413,59,8.998036,0.000861,0,0.0302,0.194848,0.147196,0.296268,,,,,,,,,,,,
8,3688,154,8.995773,0.58646,0,2.669864,0.513212,0.384049,0.764328,,,,,,,,,,,,
11,5643,235,9.005187,4.803748,0.000017,80.74173,0.781079,0.583355,0.996009,,,,,,,,,,,,
15,9760,407,9.004857,206.88373,0.000111,239.75062,0.999999,0.747753,0.995984,,,,,,,,,,,,
6,5820,243,9.004297,4.170376,0.000027,135.977585,0.809687,0.606858,0.975742,,,,,,,,,,,,
16,7264,303,9.000191,36.819878,0.000098,233.470728,0.992857,0.743762,0.99584,,,,,,,,,,,,
3,3535,147,8.997425,0.388842,0,1.87333,0.489665,0.365401,0.727233,,,,,,,,,,,,
14,6328,264,8.999119,8.900988,0.00028,132.860982,0.867683,0.65073,0.995938,,,,,,,,,,,,
3,1446,60,8.99609,0.00202,0,0.033238,0.200966,0.150211,0.300789,,,,,,,,,,,,
13,5967,249,8.994339,5.010688,0.00003,123.955842,0.819847,0.612335,0.995881,,,,,,,,,,,,
9,1924,80,9.009917,0.019208,0,0.107682,0.268617,0.200694,0.399507,,,,,,,,,,,,
9,4635,193,9.00441,1.350387,0.000012,12.665236,0.639504,0.47815,0.943988,,,,,,,,,,,,
7,3402,142,9.004061,0.617555,0,2.530669,0.471261,0.351632,0.702099,,,,,,,,,,,,
10,6972,291,8.98957,17.599994,0.000062,226.004767,0.967827,0.726937,0.996009,,,,,,,,,,,,
10,1896,79,8.990797,0.025182,0,0.223232,0.261963,0.196404,0.3912,,,,,,,,,,,,
7,3409,142,8.994304,0.426213,0.000023,2.116144,0.472945,0.355291,0.707129,,,,,,,,,,,,
15,7885,329,8.988356,86.020171,0.000033,236.02287,0.997891,0.746172,0.995975,,,,,,,,,,,,
4,7808,325,9.005327,81.101785,0.000076,228.607205,0.981599,0.734925,0.984847,,,,,,,,,,,,
17,8568,357,9.004707,107.009383,0.00005,237.7324,0.999949,0.747483,0.996007,,,,,,,,,,,,
3,1470,61,8.988686,0.001666,0,0.038519,0.202914,0.152254,0.304316,,,,,,,,,,,,
13,6422,268,8.991327,8.111729,0.000114,151.399475,0.888355,0.664808,0.996053,,,,,,,,,,,,
8,8109,338,9.007781,46.568045,0.000017,238.767138,0.998967,0.746342,0.995908,,,,,,,,,,,,
8,3912,163,8.993105,0.661942,0.000177,2.737573,0.54166,0.404368,0.806386,,,,,,,,,,,,
11,7648,319,9.004711,59.267369,0.000043,235.422748,0.992008,0.742173,0.990652,,,,,,,,,,,,
12,5628,235,9.000715,3.474077,0.000091,83.534405,0.769238,0.576061,0.99355,,,,,,,,,,,,
19,9101,379,9.020137,189.50339,0.000058,240.747649,0.999999,0.749498,0.995927,,,,,,,,,,,,
12,2658,111,9.010934,0.209126,0,0.708134,0.367953,0.276559,0.549357,,,,,,,,,,,,
13,6253,261,8.989895,6.616347,0.00012,151.118009,0.857681,0.640653,0.991215,,,,,,,,,,,,
6,2832,118,9.008206,0.289703,0,0.885455,0.39265,0.294865,0.586605,,,,,,,,,,,,
17,938,39,9.039839,0,0,0.000908,0.130274,0.097236,0.196841,,,,,,,,,,,,
8,6240,260,9.00826,4.741,0.000048,156.222382,0.866419,0.647783,0.990267,,,,,,,,,,,,
17,9360,390,9.011474,197.743431,0.000113,231.848048,0.990947,0.742908,0.990353,,,,,,,,,,,,
3,1443,60,9.044619,0.000046,0,0.020151,0.201814,0.150535,0.302043,,,,,,,,,,,,
15,7080,295,8.999497,23.1847,0.000068,207.283715,0.966815,0.722249,0.995817,,,,,,,,,,,,
14,5544,231,9.015264,2.469931,0.000058,113.634365,0.769467,0.574773,0.99596,,,,,,,,,,,,
8,5313,221,9.003681,3.100419,0,83.771217,0.735743,0.549898,0.991392,,,,,,,,,,,,
3,6123,255,8.980097,6.562006,0.000124,108.328506,0.827482,0.620133,0.986196,,,,,,,,,,,,
3,1350,56,8.975947,0,0,0.024643,0.187926,0.139448,0.280478,,,,,,,,,,,,
15,2964,124,8.993644,0.237588,0.000023,0.945888,0.411301,0.307801,0.611535,,,,,,,,,,,,
11,4820,201,8.9894,2.389692,0.000021,24.920316,0.664979,0.500539,0.940344,,,,,,,,,,,,
16,4980,208,8.993772,2.581802,0.000015,32.925321,0.689928,0.51571,0.974203,,,,,,,,,,,,
5,4224,176,8.990913,0.69469,0.000056,4.181559,0.585485,0.440184,0.872896,,,,,,,,,,,,
15,7260,303,8.98696,33.512077,0.000025,202.095704,0.95041,0.711767,0.996149,,,,,,,,,,,,
3,4990,208,8.999608,1.818635,0.000185,51.629638,0.691217,0.518342,0.986681,,,,,,,,,,,,
4,1876,78,8.984775,0.017146,0,0.105234,0.259112,0.193948,0.388831,,,,,,,,,,,,
13,6669,278,8.990447,17.11059,0.000057,222.474955,0.925842,0.689919,0.995763,,,,,,,,,,,,
2,5952,248,9.015617,3.891497,0.000033,146.850597,0.825764,0.618574,0.995893,,,,,,,,,,,,
6,5753,240,8.99101,4.815626,0.00003,84.730573,0.797171,0.598729,0.991614,,,,,,,,,,,,
18,8208,342,9.002089,78.827492,0.00005,241.933766,0.999999,0.749531,0.99603,,,,,,,,,,,,
6,4770,199,8.998343,1.669404,0.00018,13.967249,0.658343,0.494564,0.962825,,,,,,,,,,,,
14,7210,300,8.999992,19.384968,0.000179,229.870739,0.980348,0.73575,0.995829,,,,,,,,,,,,
2,5335,222,8.988757,2.892407,0.000036,83.304546,0.73718,0.553782,0.984968,,,,,,,,,,,,
17,7252,302,9.014195,19.217117,0.000094,228.75153,0.98721,0.739585,0.995965,,,,,,,,,,,,
4,1900,79,9.007956,0.01122,0,0.112261,0.263451,0.197423,0.393544,,,,,,,,,,,,
5,2445,102,9.000116,0.084422,0,0.456498,0.339439,0.253385,0.504671,,,,,,,,,,,,
11,7185,299,9.005511,24.494858,0.000119,236.329349,0.973347,0.730935,0.995942,,,,,,,,,,,,
15,2485,104,9.013343,0.100211,0,0.557811,0.343808,0.256649,0.512132,,,,,,,,,,,,
6,2916,122,9.003836,0.211521,0.00002,0.768692,0.406234,0.304059,0.604286,,,,,,,,,,,,
5,2415,101,8.982035,0.082107,0,0.433747,0.335229,0.250875,0.500345,,,,,,,,,,,,
2,964,40,9.014948,0,0,0.000303,0.133871,0.100925,0.200019,,,,,,,,,,,,
11,1443,60,8.988796,0.00074,0,0.022355,0.200643,0.150058,0.296884,,,,,,,,,,,,
20,9960,415,8.989193,198.348878,0,237.166682,0.999822,0.744781,0.995927,,,,,,,,,,,,
11,3409,142,8.991974,0.398776,0,1.961751,0.4719,0.352488,0.699742,,,,,,,,,,,,
6,2940,123,8.973388,0.175424,0,0.844797,0.406906,0.303069,0.607387,,,,,,,,,,,,
2,4040,168,8.988541,0.898383,0.00007,4.01046,0.559144,0.419168,0.833944,,,,,,,,,,,,
12,9139,381,9.006881,154.637821,0.000026,235.428934,0.999087,0.749339,0.996173,,,,,,,,,,,,
4,1980,83,9.002583,0.055648,0,0.204754,0.275382,0.206533,0.41168,,,,,,,,,,,,
17,8873,370,9.016035,137.287006,0.000017,235.023975,0.998418,0.747078,0.996221,,,,,,,,,,,,
17,990,41,8.963041,0,0,0.002148,0.137362,0.103111,0.203215,,,,,,,,,,,,
8,3672,153,9.000245,0.588799,0.000021,2.295918,0.508938,0.383702,0.760489,,,,,,,,,,,,
15,7365,307,9.020823,33.06878,0.000048,227.698081,0.988357,0.738377,0.995268,,,,,,,,,,,,
8,3528,147,8.985756,0.564195,0,1.948598,0.487574,0.365351,0.723918,,,,,,,,,,,,
13,5759,240,9.0069,3.883912,0.00004,134.937132,0.795404,0.594992,0.989488,,,,,,,,,,,,
2,7840,327,9.002973,54.681432,0.00003,238.766127,0.999999,0.749811,0.996129,,,,,,,,,,,,
15,2820,118,9.011352,0.189639,0,0.728407,0.391515,0.293367,0.585011,,,,,,,,,,,,
1,479,20,9.021916,0,0,0,0.06701,0.04978,0.099645,,,,,,,,,,,,
15,6900,288,8.997501,24.262753,0.000097,196.740566,0.955097,0.712304,0.992379,,,,,,,,,,,,
13,5500,229,8.983194,3.143856,0.000182,95.602793,0.758296,0.569103,0.990675,,,,,,,,,,,,
17,1359,57,9.010205,0.000849,0,0.020744,0.18967,0.141923,0.278481,,,,,,,,,,,,
6,6344,264,9.001206,6.427366,0.000067,151.461084,0.873969,0.652141,0.994871,,,,,,,,,,,,
14,7376,307,9.019878,34.339292,0.000041,215.595856,0.971541,0.729266,0.994759,,,,,,,,,,,,
15,7965,332,8.990344,87.946007,0.000053,231.383516,0.990657,0.74446,0.99091,,,,,,,,,,,,
3,5203,217,9.027231,2.325501,0.00009,74.060505,0.721136,0.5392,0.991127,,,,,,,,,,,,
10,435,18,9.012863,0,0,0,0.060244,0.045416,0.089981,,,,,,,,,,,,
18,1944,81,9.00973,0.022545,0,0.23489,0.269989,0.202666,0.404169,,,,,,,,,,,,
20,9980,416,8.983673,212.668021,0.000104,237.181733,0.999647,0.749079,0.995964,,,,,,,,,,,,
14,2664,111,8.98313,0.137849,0,0.583374,0.369067,0.276584,0.550702,,,,,,,,,,,,
17,7939,331,8.998529,98.404938,0.000018,236.41252,0.999851,0.7498,0.996063,,,,,,,,,,,,
17,4168,174,8.986024,0.758167,0,4.574381,0.577567,0.430909,0.868441,,,,,,,,,,,,
16,8240,343,8.99078,112.739887,0.000025,239.070429,0.999985,0.747196,0.996034,,,,,,,,,,,,
17,8228,343,8.98886,91.221929,0.000072,237.792869,0.999587,0.747566,0.996101,,,,,,,,,,,,
6,2982,124,9.007454,0.193167,0,0.914726,0.412565,0.30866,0.617563,,,,,,,,,,,,
2,1932,81,9.008928,0.007166,0,0.126944,0.268768,0.201601,0.402359,,,,,,,,,,,,
17,492,21,9.015999,0,0,0,0.068427,0.0515,0.101957,,,,,,,,,,,,
14,1368,57,8.971735,0,0,0.024367,0.190133,0.141422,0.281511,,,,,,,,,,,,
17,1760,73,8.983251,0.019457,0,0.105654,0.243229,0.181495,0.365208,,,,,,,,,,,,
8,9348,390,9.005106,146.986089,0.000097,237.962985,0.991167,0.741874,0.989051,,,,,,,,,,,,
3,1476,62,8.997889,0.003878,0,0.026719,0.205537,0.154324,0.303988,,,,,,,,,,,,
5,7395,308,8.98728,44.552231,0.000139,225.934357,0.991528,0.740812,0.995988,,,,,,,,,,,,
13,6214,259,8.995005,7.984886,0.000013,133.779303,0.858513,0.642415,0.995964,,,,,,,,,,,,
1,503,21,9.001827,0,0,0,0.069203,0.052296,0.104564,,,,,,,,,,,,
19,9500,396,8.979029,163.727002,0.000016,237.60053,0.999607,0.745817,0.996045,,,,,,,,,,,,
15,5313,221,8.993933,2.433368,0,60.227665,0.738449,0.551372,0.99508,,,,,,,,,,,,
12,7185,299,8.992808,50.453513,0.000155,191.227316,0.961706,0.717764,0.99135,,,,,,,,,,,,
1,469,20,8.979632,0,0,0,0.065049,0.048354,0.09756,,,,,,,,,,,,
2,932,39,8.953269,0,0,0.001502,0.12901,0.095569,0.192536,,,,,,,,,,,,
9,6214,259,8.990243,5.489615,0.000067,139.843027,0.852016,0.63634,0.995981,,,,,,,,,,,,
12,6144,256,8.997918,4.55469,0.000003,137.649645,0.838866,0.62779,0.995454,,,,,,,,,,,,
12,6120,255,8.989956,6.650046,0.000045,144.50094,0.848197,0.635613,0.989789,,,,,,,,,,,,
